example_id,sampling_stratum,customer_text_raw,customer_text_clean,brand_reply_text_raw,brand_reply_text_clean,true_intent,intent_ambiguous,true_escalate,true_escalation_rule,reply_acceptability_notes,labeller_notes
822267,keyword_bucket:PRAISE_FEEDBACK,A huge thanks to @Delta &amp; @2153 for a safe and efficient journey home!  Speaking of efficient you must check out @30723! #dobeautiful,A huge thanks to &amp; for a safe and efficient journey home! Speaking of efficient you must check out ! #dobeautiful,@315853 You are very welcome. Enjoy your day. ✈ *AMC,You are very welcome. Enjoy your day. ✈ *AMC,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
554183,keyword_bucket:PRAISE_FEEDBACK,From #NewYork to #paris to #NewYork to #Amsterdam  this week thx @Delta for a great #traveler experience #writer #coach #rulebreaker #author,From #NewYork to #paris to #NewYork to #Amsterdam this week thx for a great #traveler experience #writer #coach #rulebreaker #author,"@196997 It's customers like you Elizabeth that make Delta who we are. We're honored that you choose us, enjoy the rest of your day!  *TMB","It's customers like you Elizabeth that make Delta who we are. We're honored that you choose us, enjoy the rest of your day! *TMB",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
410583,keyword_bucket:PRAISE_FEEDBACK,"@Delta: Kudos to the first class flight attendant on flt 2811 from ATL&gt;DCA. Couldn’t catch her name, but she is awesome. Hire more like her!",": Kudos to the first class flight attendant on flt 2811 from ATL&gt;DCA. Couldn’t catch her name, but she is awesome. Hire more like her!","@212935 We appreciate your feedback, Nathaniel! 😊 *ALA","We appreciate your feedback, Nathaniel! 😊 *ALA",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2417402,keyword_bucket:PRAISE_FEEDBACK,Finally landed! Thanks @Delta! 😍😍😆😆 https://t.co/CaQgtgrKuy,Finally landed! Thanks ! 😍😍😆😆,@694695 Awesome! Thank you for flying with us.  *AMR,Awesome! Thank you for flying with us. *AMR,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2605823,keyword_bucket:PRAISE_FEEDBACK,Shout out to @Delta @824  flight 4614 that overcame a ton of obstacles yesterday. Made my connection which was a miracle!,Shout out to flight 4614 that overcame a ton of obstacles yesterday. Made my connection which was a miracle!,@244564 That's great to hear! Thanks for choosing to fly with us. *AMC,That's great to hear! Thanks for choosing to fly with us. *AMC,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1891167,keyword_bucket:PRAISE_FEEDBACK,"After a horrible experience with @delta this morning, I have to say that every Delta team member I've met since then has been wonderful.","After a horrible experience with this morning, I have to say that every Delta team member I've met since then has been wonderful.","@563958 I'm sorry to hear that your day didn't start well, but it's good to hear that it finished on track. Enjoy the rest of your day. *AMC","I'm sorry to hear that your day didn't start well, but it's good to hear that it finished on track. Enjoy the rest of your day. *AMC",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
363427,keyword_bucket:PRAISE_FEEDBACK,TFW you're flying in the Main Cabin &amp; the flight attendant still greets you by name during beverage service. I appreciate that @delta!,TFW you're flying in the Main Cabin &amp; the flight attendant still greets you by name during beverage service. I appreciate that !,@202107 Thanks for recognizing our employee. Every day our team is working to make flying with us better! *TMB,Thanks for recognizing our employee. Every day our team is working to make flying with us better! *TMB,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2094999,keyword_bucket:PRAISE_FEEDBACK,"@Delta great coustemer service in Mexico City Int.Airport and the nice's people on board , thanks for the experience looking forward to my next fly whit you guys!! 👍🤙🤘","great coustemer service in Mexico City Int.Airport and the nice's people on board , thanks for the experience looking forward to my next fly whit you guys!! 👍🤙🤘",@574023 We certainly thank you for the feedback and being loyal with us. Thanks and have a great evening.  *HRO,We certainly thank you for the feedback and being loyal with us. Thanks and have a great evening. *HRO,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
1442073,keyword_bucket:PRAISE_FEEDBACK,@Delta Fast charging on the airplane? Thanks! https://t.co/jd7osZMYUS,Fast charging on the airplane? Thanks!,@454589 Hi there! Thanks for the shout out. Enjoy. 😊 *HKC,Hi there! Thanks for the shout out. Enjoy. 😊 *HKC,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
157111,keyword_bucket:PRAISE_FEEDBACK,".@delta *HUGE* shoutout to Vanessa, agent boarding DL2972 today pretty much by herself, keeping everyone in line, please make sure she gets recognized #ATL #keepclimbing #Delta #customerservice",". *HUGE* shoutout to Vanessa, agent boarding DL2972 today pretty much by herself, keeping everyone in line, please make sure she gets recognized #ATL #keepclimbing #Delta #customerservice","@152086 Wow, thanks for the compliment for our team member, Vanessa. Thanks for letting us know and always glad to have you onboard! *TJP","Wow, thanks for the compliment for our team member, Vanessa. Thanks for letting us know and always glad to have you onboard! *TJP",PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
140221,keyword_bucket:PRAISE_FEEDBACK,@Delta Please bring back Splenda for our coffee! Thanks.,Please bring back Splenda for our coffee! Thanks.,@147643 We appreciate your constructive feedback and we are grateful you've taken the time to share. It helps us to be better. Have a great rest of your day. Tweet us if you need us. *AJZ,We appreciate your constructive feedback and we are grateful you've taken the time to share. It helps us to be better. Have a great rest of your day. Tweet us if you need us. *AJZ,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
387291,keyword_bucket:PRAISE_FEEDBACK,"Thanks @Delta for the great SEA-&gt;JFK experience.  Air Traffic Delays not your fault, but you helped make it better.","Thanks for the great SEA-&gt;JFK experience. Air Traffic Delays not your fault, but you helped make it better.",@207678 I'm glad that you were able to enjoy your flight! Happy Monday! *TBW,I'm glad that you were able to enjoy your flight! Happy Monday! *TBW,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
806930,keyword_bucket:PRAISE_FEEDBACK,Thanks @Delta for the flight from DCA to ATL. One more to reach home.,Thanks for the flight from DCA to ATL. One more to reach home.,@158473 Thank you for your loyalty. #EnjoyYourFlight *HKS,Thank you for your loyalty. #EnjoyYourFlight *HKS,PRAISE_FEEDBACK,FALSE,FALSE,none_auto_handle,"should personalize the thanks, not sound templated",
2223415,risk_signal,Hey @Delta want to express my disgust with your policies. Circumstances changed for my daughter to come home at thanksgiving and now to make it worse you offer no credit on the cancellation. Will never book you again.,Hey want to express my disgust with your policies. Circumstances changed for my daughter to come home at thanksgiving and now to make it worse you offer no credit on the cancellation. Will never book you again.,"@649274 Please know this is not the experience we wanted you to have with us, and I regret any inconvenience caused. We pride ourselves on providing service from the heart, and it is very disappointing to hear you were not pleased with our services.  *HNW","Please know this is not the experience we wanted you to have with us, and I regret any inconvenience caused. We pride ourselves on providing service from the heart, and it is very disappointing to hear you were not pleased with our services. *HNW",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
496232,risk_signal,"@Delta Good day!  I provided medical assistance for a passenger with a medical emergency on Flight 1841 on 10/4.   With my service (I am an ER RN),  the flight was able to make it to Spokane without interruption.   I was told I would be compensated with a credit for a flight.","Good day! I provided medical assistance for a passenger with a medical emergency on Flight 1841 on 10/4. With my service (I am an ER RN), the flight was able to make it to Spokane without interruption. I was told I would be compensated with a credit for a flight.","@233371 Thank you for answering the call for medical assistance, Aric! We are beyond grateful and sure hope all involved have understood that you've given care and medical assistance of great worth. Do you have your passenger booking code handy to provide, please? *ADB","Thank you for answering the call for medical assistance, Aric! We are beyond grateful and sure hope all involved have understood that you've given care and medical assistance of great worth. Do you have your passenger booking code handy to provide, please? *ADB",REFUND_COMPENSATION,TRUE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
304979,keyword_bucket:FLIGHT_DISRUPTION,@Delta how much compensation do i get for a cancelled flight to europe,how much compensation do i get for a cancelled flight to europe,"@188811 Hi, I would have to look into the circumstances. Pls DM your conf # for assistance. *AAB","Hi, I would have to look into the circumstances. Pls DM your conf # for assistance. *AAB",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2382720,keyword_bucket:REFUND_COMPENSATION,@Delta Flight DL1699 on 4thNov. Was not allowed to board the flight even though I was before 15 minutes before. Overcharged me 75USD for the next flight after 4 hours. Need a refund! #poorservice,Flight DL1699 on 4thNov. Was not allowed to board the flight even though I was before 15 minutes before. Overcharged me 75USD for the next flight after 4 hours. Need a refund! #poorservice,@686887 Hi there. Please DM us your confirmation number so we can look into this.  *ALA https://t.co/6iDGBJAc2m,Hi there. Please DM us your confirmation number so we can look into this. *ALA,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
438615,keyword_bucket:REFUND_COMPENSATION,@Delta can you use a voucher on app booking?,can you use a voucher on app booking?,"@219227 Erin, I do not show an area designated for vouchers on the app. The is a designated area on https://t.co/lVlOjYwO0A, however.  *HCA","Erin, I do not show an area designated for vouchers on the app. The is a designated area on however. *HCA",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
97743,keyword_bucket:REFUND_COMPENSATION,@Delta I'm hoping to speak to someone about a credit voucher...is there a chat or best # to call,I'm hoping to speak to someone about a credit voucher...is there a chat or best # to call,@137405 Hi Jim. What is your question in regards to the voucher? *ALS,Hi Jim. What is your question in regards to the voucher? *ALS,REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
1064228,keyword_bucket:REFUND_COMPENSATION,Love flying @delta because they gave me a ticket voucher for the last time they fucked up just for them to fuck me once AGAIN,Love flying because they gave me a ticket voucher for the last time they fucked up just for them to fuck me once AGAIN,"@371253 Hello, Shirley! How may I assist you? *TCC","Hello, Shirley! How may I assist you? *TCC",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
922824,keyword_bucket:REFUND_COMPENSATION,"Serious question @delta... If you sit in a row by a bathroom, can you get either free drinks or a $50 bio-attack combat voucher? It's rough","Serious question ... If you sit in a row by a bathroom, can you get either free drinks or a $50 bio-attack combat voucher? It's rough","@339063 Hello, Brian. We can certainly do something. Please DM your confirmation number.  *HDG","Hello, Brian. We can certainly do something. Please DM your confirmation number. *HDG",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
841378,keyword_bucket:REFUND_COMPENSATION,@delta why charge me for a seat that is not available and not already refund my money,why charge me for a seat that is not available and not already refund my money,@320166 Hi Austin. I will be happy to look into this for you. May I have your confirmation number? Please DM for privacy. *ALS,Hi Austin. I will be happy to look into this for you. May I have your confirmation number? Please DM for privacy. *ALS,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
565478,keyword_bucket:REFUND_COMPENSATION,Hey @Delta cinnamon bread isn’t what you use to make a turkey sandwich. Can I get my money back? https://t.co/3bLKjQqYJn,Hey cinnamon bread isn’t what you use to make a turkey sandwich. Can I get my money back?,"@252524 I am sorry to hear that. Pls, reach out to our In-Flight Crew to better assist you.  *AFM","I am sorry to hear that. Pls, reach out to our In-Flight Crew to better assist you. *AFM",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
396186,keyword_bucket:REFUND_COMPENSATION,@Delta My husband just boarded his flight for Chicago. We paid extra for extra legroom. They made him move to a regular seat. Refund?,My husband just boarded his flight for Chicago. We paid extra for extra legroom. They made him move to a regular seat. Refund?,"@209812 Hi, Lisa! I am so sorry to read this. Could you DM me your hubby's confirmation? *CAE https://t.co/6iDGBJAc2m","Hi, Lisa! I am so sorry to read this. Could you DM me your hubby's confirmation? *CAE",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2454789,keyword_bucket:REFUND_COMPENSATION,"Yes, @delta , I have. I've filed over 5 times. And I got a call from a sweet woman, but she only wanted to refund me a tiny portion of my stroller. I asked her to transfer me to some1 else, and she said they'll call me. Never did. I need to speak 2 some1 please. 😑 #delta https://t.co/SdMOzOqWaU","Yes, , I have. I've filed over 5 times. And I got a call from a sweet woman, but she only wanted to refund me a tiny portion of my stroller. I asked her to transfer me to some1 else, and she said they'll call me. Never did. I need to speak 2 some1 please. 😑 #delta",@292307 It can take up to 45 business days for a response. I assure you our team will reach out with a resolution.  *HVI,It can take up to 45 business days for a response. I assure you our team will reach out with a resolution. *HVI,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2052668,keyword_bucket:REFUND_COMPENSATION,@Delta Flight 2442 SNA to DTW. Paid $15.95 for in flight Wi-Fi. Couldn't even send an email for work! Refund please!,Flight 2442 SNA to DTW. Paid $15.95 for in flight Wi-Fi. Couldn't even send an email for work! Refund please!,@607056 Oh no! I'm sorry to hear this. @116462 Can you assist here? *AMC,Oh no! I'm sorry to hear this. Can you assist here? *AMC,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
318105,keyword_bucket:REFUND_COMPENSATION,"@Delta took reservations for Puerto Rico they couldn’t honor. They should refund full ticket price, not voucher for half. #GrabYourWallet","took reservations for Puerto Rico they couldn’t honor. They should refund full ticket price, not voucher for half. #GrabYourWallet",@191903 Hi Lisa. Please DM your ticket number. I will be happy to take a look.  *AMR,Hi Lisa. Please DM your ticket number. I will be happy to take a look. *AMR,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2215051,keyword_bucket:REFUND_COMPENSATION,@Delta ..6306823359 Lied to about reason of cancellation. Weather in Iron Mountain and MSP perfect!! $100 voucher is less than half R&amp;B.,..6306823359 Lied to about reason of cancellation. Weather in Iron Mountain and MSP perfect!! $100 voucher is less than half R&amp;B.,"@647251 Hey, Gary. I am so sorry to hear about this delay. As a gesture of goodwill, I would like to offer a $200.00 voucher. Would you accept my offer?  *HFG","Hey, Gary. I am so sorry to hear about this delay. As a gesture of goodwill, I would like to offer a $200.00 voucher. Would you accept my offer? *HFG",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
1562694,keyword_bucket:REFUND_COMPENSATION,Excited to be using up my @Delta flight voucher because from now on I will be using @SouthwestAir. Only using for free flight.#Southwestbest,Excited to be using up my flight voucher because from now on I will be using . Only using for free flight.#Southwestbest,"@482636 We're excited to have you onboard just the same, Megan. Thanks for choosing us! ❤ *ABN","We're excited to have you onboard just the same, Megan. Thanks for choosing us! ❤ *ABN",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
157118,keyword_bucket:REFUND_COMPENSATION,@Delta Hi! Can you please check this booking number GFJNMK ? Can I request a refund? Urgent. Thanks,Hi! Can you please check this booking number GFJNMK ? Can I request a refund? Urgent. Thanks,"@152087 Thank you for your patience. Your ticket is non-refundable. However, you can cancel your ticket. It will turn into a credit that you can use toward a future booking. The credit is good for one year and is non-transferable. (cont...) *HKS","Thank you for your patience. Your ticket is non-refundable. However, you can cancel your ticket. It will turn into a credit that you can use toward a future booking. The credit is good for one year and is non-transferable. (cont...) *HKS",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
146036,keyword_bucket:REFUND_COMPENSATION,@Delta you guys gave me a 200$ voucher but no way to apply it when buying a new ticket in the new app. Seems like a slight oversight...,you guys gave me a 200$ voucher but no way to apply it when buying a new ticket in the new app. Seems like a slight oversight...,"@149122 Oh, no. Thanks for bringing this to our attention. I will share this with our I.T. Team for internal review. Are you able to book from a laptop or desktop computer?  *AJZ","Oh, no. Thanks for bringing this to our attention. I will share this with our I.T. Team for internal review. Are you able to book from a laptop or desktop computer? *AJZ",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
363790,keyword_bucket:REFUND_COMPENSATION,@824 @Delta Possible to refund a non-refundable ticket due to a terrible incident? was bought over a month ago for flight in January,Possible to refund a non-refundable ticket due to a terrible incident? was bought over a month ago for flight in January,"@202216 @824 Hi Malik, I'll be happy to see what we can do. Can you please DM us with more details?  *HEN","Hi Malik, I'll be happy to see what we can do. Can you please DM us with more details? *HEN",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
864948,keyword_bucket:REFUND_COMPENSATION,#delta fails on flight and won’t refund all points used for flight. Then threaten if I twitter they will do nothing. Well done Sherri @delta,#delta fails on flight and won’t refund all points used for flight. Then threaten if I twitter they will do nothing. Well done Sherri,"@210038 We're happy to help you get your points back, Ovie. Please DM your information so we can help.   *CKH","We're happy to help you get your points back, Ovie. Please DM your information so we can help. *CKH",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2244205,keyword_bucket:REFUND_COMPENSATION,@Delta my credit card got charge Twice for the same flight.,my credit card got charge Twice for the same flight.,@654212 Hi Henry. I'm sorry for any inconvenience we may have caused. Please follow/DM your confirmation code or ticket number to better assist. *TKR,Hi Henry. I'm sorry for any inconvenience we may have caused. Please follow/DM your confirmation code or ticket number to better assist. *TKR,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
97772,keyword_bucket:REFUND_COMPENSATION,@Delta Hi yes so my napkin was like very expired so pls I guess just DM me for a full flight refund slash voucher thx. https://t.co/HsSWwD6WeO,Hi yes so my napkin was like very expired so pls I guess just DM me for a full flight refund slash voucher thx.,"@137415 😆We appreciate your sense of humor, Kim. Thanks for brightening our day. *ASK","😆We appreciate your sense of humor, Kim. Thanks for brightening our day. *ASK",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
790274,keyword_bucket:REFUND_COMPENSATION,@Delta Need help w/ airline/ticket refund due to cancellation of cruise out of SJU due to Hurricane Maria in PR. How do I proceed?,Need help w/ airline/ticket refund due to cancellation of cruise out of SJU due to Hurricane Maria in PR. How do I proceed?,@308449 Please DM your ticket #. Thanks.  *TMA https://t.co/6iDGBJAc2m,Please DM your ticket #. Thanks. *TMA,REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2584677,keyword_bucket:REFUND_COMPENSATION,". @Delta Thank you so much for changing my flight in April by 8 hours so that it doesn't land until almost midnight. Now I need to take a connecting flight so I arrive in the evening, adding 5 hours to my trip with no compensation from you. Never flying Delta again.",". Thank you so much for changing my flight in April by 8 hours so that it doesn't land until almost midnight. Now I need to take a connecting flight so I arrive in the evening, adding 5 hours to my trip with no compensation from you. Never flying Delta again.","@732431 Hi Chip. I am so sorry about the schedule changes. Please DM your confirmation number, and I'll see what I can change the flights to.  *TMS https://t.co/6iDGBJAc2m","Hi Chip. I am so sorry about the schedule changes. Please DM your confirmation number, and I'll see what I can change the flights to. *TMS",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2413337,keyword_bucket:REFUND_COMPENSATION,Hey @Delta - you should get a refund  because of these crap E175 power outlets. They’re so far under the seats they’re unusable. I’m not getting on all fours to plug something in. The genius engineers should have just made them rear-facing.,Hey - you should get a refund because of these crap E175 power outlets. They’re so far under the seats they’re unusable. I’m not getting on all fours to plug something in. The genius engineers should have just made them rear-facing.,"@693764 Hi Robb, I am so sorry for the inconvenience with the power outlets. *TMC","Hi Robb, I am so sorry for the inconvenience with the power outlets. *TMC",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
2560926,keyword_bucket:REFUND_COMPENSATION,"joining the many others who get wronged by @Delta, waste hours of my life I’ll never get back trying to fix it, &amp; deal with insincere agents &amp; a credit so cheesy it’s more insulting than if I got nothing. @19282 #neveragain #backtoAA #idratherwalk #dontwastemytime","joining the many others who get wronged by , waste hours of my life I’ll never get back trying to fix it, &amp; deal with insincere agents &amp; a credit so cheesy it’s more insulting than if I got nothing. #neveragain #backtoAA #idratherwalk #dontwastemytime","@719417 I'm very sorry for the inconvenience you have had, I am especially sorry that our agents made you feel we didn't care about you. We do care about every customer we come into contact with. If you are unhappy with the decision, you can send a rebuttal via the website. *TRR","I'm very sorry for the inconvenience you have had, I am especially sorry that our agents made you feel we didn't care about you. We do care about every customer we come into contact with. If you are unhappy with the decision, you can send a rebuttal via the website. *TRR",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
1532876,keyword_bucket:REFUND_COMPENSATION,Been on hold for almost 1 hour while @140508 talks to @Delta about my ticket credit.. smh https://t.co/Qzg9nyJsCk,Been on hold for almost 1 hour while talks to about my ticket credit.. smh,@475435 Hi. Long hold waits are never fun. Is there anything I can do for you via this channel? *AST,Hi. Long hold waits are never fun. Is there anything I can do for you via this channel? *AST,REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
839457,keyword_bucket:REFUND_COMPENSATION,@delta I hope you refund everyone in flight 5836 and offer to put people up in hotels for the evening.,I hope you refund everyone in flight 5836 and offer to put people up in hotels for the evening.,"@319718 Amber, I am very sorry about the delay for your flight. Please let me know if there is anything I can help you with. *TBW","Amber, I am very sorry about the delay for your flight. Please let me know if there is anything I can help you with. *TBW",REFUND_COMPENSATION,FALSE,TRUE,risk_category_default,must not promise a specific dollar amount or guarantee approval,
1098020,keyword_bucket:REFUND_COMPENSATION,"Dear @Delta, I’ll volunteer for the next flight for $800 credit AND $100 cash to spend on booze while I wait 👍🏽","Dear , I’ll volunteer for the next flight for $800 credit AND $100 cash to spend on booze while I wait 👍🏽","@379094 Hey. Do you need any rebooking assistance? If so, I'll take down your confirmation for your booking, please? *ADB","Hey. Do you need any rebooking assistance? If so, I'll take down your confirmation for your booking, please? *ADB",REFUND_COMPENSATION,FALSE,FALSE,none_auto_handle,must not promise a specific dollar amount or guarantee approval,
2891330,risk_signal,@Delta me and my son @220734 were just dragged off the airline. No one recorded. I saw a security punch @220734 and I'm mad. #DramaAlert,me and my son were just dragged off the airline. No one recorded. I saw a security punch and I'm mad. #DramaAlert,@801534 I'm very sorry to hear about the trouble you had during your flight. Please DM your confirm # and details regarding the incident.  *TJW https://t.co/6iDGBJAc2m,I'm very sorry to hear about the trouble you had during your flight. Please DM your confirm # and details regarding the incident. *TJW,SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
568998,risk_signal,"@824, REALLY GETTING FRUSTRATED. Trying to check my son in for his flight and thwarted at every turn.",", REALLY GETTING FRUSTRATED. Trying to check my son in for his flight and thwarted at every turn.",@253512 I’d be delighted to assist. Please follow and DM your confirmation number.  *AFC https://t.co/6iDGBJAc2m,I’d be delighted to assist. Please follow and DM your confirmation number. *AFC,SERVICE_COMPLAINT,FALSE,FALSE,none_auto_handle,"should acknowledge the specific issue named, not a generic apology",
1165445,risk_signal,@delta don't respond if you love racism,don't respond if you love racism,@394129 Hello! Do you need assistance with your reservation?  *HKS,Hello! Do you need assistance with your reservation? *HKS,SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
2600411,risk_signal,Hey @Delta you guys are usually great. But on my recent flight I was forced to use stairs and wait in the cold for a wheelchair despite my ticket noting I can't do stairs and need a wheelchair. Your staff at YYZ was fine but someone dropped the ball.,Hey you guys are usually great. But on my recent flight I was forced to use stairs and wait in the cold for a wheelchair despite my ticket noting I can't do stairs and need a wheelchair. Your staff at YYZ was fine but someone dropped the ball.,"@736097 WOW! I'm truly sorry to hear about this experience, Sean. This is unacceptable. Please DM confirmation details. I'd like to report this.  *HMB","WOW! I'm truly sorry to hear about this experience, Sean. This is unacceptable. Please DM confirmation details. I'd like to report this. *HMB",SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
2789447,risk_signal,Just witnessed racism first hand. Fuck @Delta airlines.,Just witnessed racism first hand. Fuck airlines.,@778608 This is definitely not something we want to hear. Please share your concerns to this link. *ACJ https://t.co/6iDGBJAc2m,This is definitely not something we want to hear. Please share your concerns to this link. *ACJ,SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
264919,risk_signal,@Delta wheelchair assistance at DTW severely understaffed this morning. wait a long time.,wheelchair assistance at DTW severely understaffed this morning. wait a long time.,"@179114 This isn't good to hear. Thanks for making us aware, Brad. I'll be sure to escalate these concerns to the DTW leadership team asap.  *HJB","This isn't good to hear. Thanks for making us aware, Brad. I'll be sure to escalate these concerns to the DTW leadership team asap. *HJB",SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
2449842,risk_signal,@Delta my daughter consistently gets terrible service from you. We are just going to hire an attorney,my daughter consistently gets terrible service from you. We are just going to hire an attorney,@702135 Hello! How may I assist you? Please DM the confirmation# and I will try to assist. *TCC,Hello! How may I assist you? Please DM the confirmation# and I will try to assist. *TCC,SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
799312,risk_signal,I don't know if it is racism or poor service but @Delta skyclub service sometimes is terrible.,I don't know if it is racism or poor service but skyclub service sometimes is terrible.,@179244 Care to share what occured? *HDV,Care to share what occured? *HDV,SERVICE_COMPLAINT,TRUE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
2740946,risk_signal,I'll be filing a lawsuit against @Delta for firing me after I reported racism and discrimination towards me at the Newark station. People don't fly on delta. They are racist. I'm Calling the local news channel as well and report it,I'll be filing a lawsuit against for firing me after I reported racism and discrimination towards me at the Newark station. People don't fly on delta. They are racist. I'm Calling the local news channel as well and report it,@767847 Please share more details along with your name and contact information via DM.  *HJB https://t.co/6iDGBJAc2m,Please share more details along with your name and contact information via DM. *HJB,SERVICE_COMPLAINT,TRUE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
1735374,risk_signal,"True savior for Frankfurt-stranded DL400 @Delta passengers, 1 needing wheelchair, 1 with lost passport. No Delta staff met bus from tarmac~ https://t.co/7qk1SOZvyB","True savior for Frankfurt-stranded DL400 passengers, 1 needing wheelchair, 1 with lost passport. No Delta staff met bus from tarmac~",@524000 Thank you for the KUDOS to Marlene for her quick thinking! We appreciate it! 😉 *HCK,Thank you for the KUDOS to Marlene for her quick thinking! We appreciate it! 😉 *HCK,SERVICE_COMPLAINT,TRUE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
2902873,risk_signal,@Delta hey delta why were you being rude to me and my son @803999 and my other son @220734 you kicked us off flight because keemstar was a little overweight how could you do this to my poor babies- falcon,hey delta why were you being rude to me and my son and my other son you kicked us off flight because keemstar was a little overweight how could you do this to my poor babies- falcon,"@803998 Hello. I am so sorry to hear this, please DM more details on what occurred and your confirmation number. *AJY https://t.co/6iDGBJAc2m","Hello. I am so sorry to hear this, please DM more details on what occurred and your confirmation number. *AJY",SERVICE_COMPLAINT,FALSE,TRUE,hard_risk_keyword,"should acknowledge the specific issue named, not a generic apology",
